file,tag,confidence,color,dimensions,last_analyzed,file_size
The Ninja Saviors_ Return of the Warriors.jpg,the ninja saviors_ return of the warriors,100.00%,gray,300x378,2025-05-06T05:42:41.315665,40880
Ágora UNI.jpg,planetarium,9.09%,gray,528x352,2025-05-06T05:42:41.378220,38079
Ágora UNI.jpg,mobile home,4.89%,gray,528x352,2025-05-06T05:42:41.378220,38079
Ágora UNI.jpg,bannister,3.95%,gray,528x352,2025-05-06T05:42:41.378220,38079
Ágora UNI.jpg,coil,1.91%,gray,528x352,2025-05-06T05:42:41.378220,38079
Ágora UNI.jpg,flagpole,1.62%,gray,528x352,2025-05-06T05:42:41.378220,38079
Ágora UNI.jpg,gray,100.00%,gray,528x352,2025-05-06T05:42:41.378220,38079
Ágora UNI.jpg,2025,100.00%,gray,528x352,2025-05-06T05:42:41.378220,38079
Ágora UNI.jpg,may,100.00%,gray,528x352,2025-05-06T05:42:41.378220,38079
Ágora UNI.jpg,image,100.00%,gray,528x352,2025-05-06T05:42:41.378220,38079
Ágora UNI.jpg,ágora uni,100.00%,gray,528x352,2025-05-06T05:42:41.378220,38079
Ângela Roldão Architecture Office.jpg,dining table,18.30%,gray,528x422,2025-05-06T05:42:41.434414,33272
Ângela Roldão Architecture Office.jpg,desk,7.17%,gray,528x422,2025-05-06T05:42:41.434414,33272
Ângela Roldão Architecture Office.jpg,window shade,6.35%,gray,528x422,2025-05-06T05:42:41.434414,33272
Ângela Roldão Architecture Office.jpg,studio couch,6.00%,gray,528x422,2025-05-06T05:42:41.434414,33272
Ângela Roldão Architecture Office.jpg,wardrobe,3.93%,gray,528x422,2025-05-06T05:42:41.434414,33272
Ângela Roldão Architecture Office.jpg,gray,100.00%,gray,528x422,2025-05-06T05:42:41.434414,33272
Ângela Roldão Architecture Office.jpg,2025,100.00%,gray,528x422,2025-05-06T05:42:41.434414,33272
Ângela Roldão Architecture Office.jpg,may,100.00%,gray,528x422,2025-05-06T05:42:41.434414,33272
Ângela Roldão Architecture Office.jpg,image,100.00%,gray,528x422,2025-05-06T05:42:41.434414,33272
Ângela Roldão Architecture Office.jpg,ângela roldão architecture office,100.00%,gray,528x422,2025-05-06T05:42:41.434414,33272
“eArthshala” Campus.jpg,lumbermill,23.09%,gray,528x352,2025-05-06T05:42:41.498638,51505
“eArthshala” Campus.jpg,barn,3.82%,gray,528x352,2025-05-06T05:42:41.498638,51505
“eArthshala” Campus.jpg,maypole,2.16%,gray,528x352,2025-05-06T05:42:41.498638,51505
“eArthshala” Campus.jpg,sandbar,1.89%,gray,528x352,2025-05-06T05:42:41.498638,51505
“eArthshala” Campus.jpg,boathouse,1.59%,gray,528x352,2025-05-06T05:42:41.498638,51505
“eArthshala” Campus.jpg,gray,100.00%,gray,528x352,2025-05-06T05:42:41.498638,51505
“eArthshala” Campus.jpg,2025,100.00%,gray,528x352,2025-05-06T05:42:41.498638,51505
“eArthshala” Campus.jpg,may,100.00%,gray,528x352,2025-05-06T05:42:41.498638,51505
“eArthshala” Campus.jpg,image,100.00%,gray,528x352,2025-05-06T05:42:41.498638,51505
“eArthshala” Campus.jpg,“earthshala” campus,100.00%,gray,528x352,2025-05-06T05:42:41.498638,51505
“Flower on Hillside” Community Library.jpg,library,45.18%,gray,528x352,2025-05-06T05:42:41.569729,108823
“Flower on Hillside” Community Library.jpg,bookcase,3.05%,gray,528x352,2025-05-06T05:42:41.569729,108823
“Flower on Hillside” Community Library.jpg,bookshop,1.48%,gray,528x352,2025-05-06T05:42:41.569729,108823
“Flower on Hillside” Community Library.jpg,tile roof,1.11%,gray,528x352,2025-05-06T05:42:41.569729,108823
“Flower on Hillside” Community Library.jpg,shoji,0.94%,gray,528x352,2025-05-06T05:42:41.569729,108823
“Flower on Hillside” Community Library.jpg,gray,100.00%,gray,528x352,2025-05-06T05:42:41.569729,108823
“Flower on Hillside” Community Library.jpg,2025,100.00%,gray,528x352,2025-05-06T05:42:41.569729,108823
“Flower on Hillside” Community Library.jpg,may,100.00%,gray,528x352,2025-05-06T05:42:41.569729,108823
“Flower on Hillside” Community Library.jpg,image,100.00%,gray,528x352,2025-05-06T05:42:41.569729,108823
“Flower on Hillside” Community Library.jpg,“flower on hillside” community library,100.00%,gray,528x352,2025-05-06T05:42:41.569729,108823
★★★★★ 1000 Top Rated.jpg,comic book,11.94%,gray,300x300,2025-05-06T05:42:41.632135,27206
★★★★★ 1000 Top Rated.jpg,whiskey jug,7.78%,gray,300x300,2025-05-06T05:42:41.632135,27206
★★★★★ 1000 Top Rated.jpg,tray,3.92%,gray,300x300,2025-05-06T05:42:41.632135,27206
★★★★★ 1000 Top Rated.jpg,vase,2.73%,gray,300x300,2025-05-06T05:42:41.632135,27206
★★★★★ 1000 Top Rated.jpg,handkerchief,2.29%,gray,300x300,2025-05-06T05:42:41.632135,27206
★★★★★ 1000 Top Rated.jpg,gray,100.00%,gray,300x300,2025-05-06T05:42:41.632135,27206
★★★★★ 1000 Top Rated.jpg,2025,100.00%,gray,300x300,2025-05-06T05:42:41.632135,27206
★★★★★ 1000 Top Rated.jpg,may,100.00%,gray,300x300,2025-05-06T05:42:41.632135,27206
★★★★★ 1000 Top Rated.jpg,image,100.00%,gray,300x300,2025-05-06T05:42:41.632135,27206
★★★★★ 1000 Top Rated.jpg,★★★★★ 1000 top rated,100.00%,gray,300x300,2025-05-06T05:42:41.632135,27206
